tweet:text,tweet:id,account:id,account:name,account:created_at,account:verified,tweet:retweets_count,tweet:favorites_count,account:followers_count,account:friends_count,account:listed_count,account:user_favorites,account:user_statuses,account:default_profile,account:default_profile_image,tweet:datetime,tweet:is_reply,tweet:is_quote
@USUARIO @USUARIO Si miren el punto es que las dos eran feas y no tienen belleza natural como yo 😌,9.08098E+17,125896442,aleteknicolor,Wed Mar 24 05:47:46 +0000 2010,0,0,1,2181,821,42,76170,115779,0,0,2017-09-13 22:41:02+00:00,1,0
"Hace rato le marqué a mi mamá y en vez de preguntar cómo estaba su hijo me preguntó por la gata, le reclamé y me respondió ""sigues vivo no?""",9.05301E+17,181406294,migueamigo2,Sun Aug 22 03:24:35 +0000 2010,0,0,0,183,175,2,2167,3635,0,0,2017-09-06 05:25:19+00:00,0,0
"No manches con velvet, mugre Cristina esta locaaaaa hdp😡",9.09506E+17,62874233,vayocastellanos,Tue Aug 04 17:26:14 +0000 2009,0,0,4,630,753,2,16052,24119,0,0,2017-09-17 19:56:09+00:00,0,0
Que triste que las historias de instagram se empiecen a ver feas en mi teléfono no se por que 😭💔,9.09985E+17,8.74717E+17,Pame_velasco210,Tue Jun 13 19:55:13 +0000 2017,0,0,0,49,132,0,10444,1598,1,0,2017-09-19 03:38:31+00:00,0,0
"Y si me preguntan que si te quiero les responderé que si, si me dicen que soy una tonta por quererte tal vez sea la verdad",9.09489E+17,618787566,top_lolli0,Tue Jun 26 03:57:51 +0000 2012,0,0,0,141,800,1,5647,3419,0,0,2017-09-17 18:47:49+00:00,0,0
"Chingada madre, tengo más tarea que tiempo y lo ando perdiendo como si me sobrara.",9.05292E+17,1247653082,Bartexto,Thu Mar 07 01:29:52 +0000 2013,0,0,0,88,103,2,1649,3772,0,0,2017-09-06 04:48:42+00:00,0,0
No putas mames. ¿Que vergas acabo de ver?! 👏👏👏 #estoyContenida ,9.17211E+17,29761095,gizmo_marco,Wed Apr 08 16:57:58 +0000 2009,0,0,3,3859,374,22,1919,47837,0,0,2017-10-09 02:10:34+00:00,0,0
Esta bien ruca y la otra gorda lista para el pozole,9.09551E+17,8.563E+17,Alondra_CR__,Mon Apr 24 00:15:20 +0000 2017,0,0,2,16812,499,12,15626,30281,1,0,2017-09-17 22:55:11+00:00,1,0
"Niña si estás saliendo con mi ex, no me mandes snap diciéndome “Mlp la que es mejor que tú” te ves ridícula aparte de ardida y naca. Gracias",9.0902E+17,116254467,feergmz_,Sun Feb 21 19:32:33 +0000 2010,0,0,3,378,193,1,28864,26269,0,0,2017-09-16 11:42:12+00:00,0,0
Mi mamá quiere regalar mis juguetes. ¿Qué le pasa a la loca?,9.20103E+17,3904043851,reinacaguamera,Thu Oct 15 15:21:10 +0000 2015,0,0,0,90,357,0,6665,4861,1,0,2017-10-17 01:45:27+00:00,0,0
Si voy a regresar más gorda pero amo compartir estos momentos de obesidad con mi prima favorita❤️❤️,9.10055E+17,216074137,dAna_amadort,Mon Nov 15 18:41:35 +0000 2010,0,0,0,400,488,2,12668,6423,0,0,2017-09-19 08:15:15+00:00,0,0
" @USUARIO Hubieras avisado cabron! No hubiera ido por ti, pero de todos modos avisa wey!!! 😝",9.05395E+17,134645250,Chak1008,Mon Apr 19 02:00:07 +0000 2010,0,0,0,253,608,0,3772,6154,0,0,2017-09-06 11:39:06+00:00,1,0
Aparte maneja como si se estuviera cagado. Ayudaaaaaaa,9.04524E+17,156444767,sebastigarcia,Wed Jun 16 23:53:53 +0000 2010,0,0,0,415,498,3,4982,50355,0,0,2017-09-04 01:57:39+00:00,0,0
@USUARIO @USUARIO @USUARIO  Tú chinga tu madre si no sabes cómo está el país si no has visto la parte pobre y menos si toleras las mamadas de este presidente de mierda,9.05203E+17,238375101,rgonzalez_pc,Sat Jan 15 01:17:29 +0000 2011,0,1,2,45,251,0,1865,1209,0,0,2017-09-05 22:55:50+00:00,1,0
T-3horas para el DRAFT de la liga más cabrona de México! #FantasyFootballdraft #MemeroticFantasy,9.05209E+17,112929525,AnshQuiroz,Wed Feb 10 04:38:34 +0000 2010,0,0,1,225,359,6,3714,5008,0,0,2017-09-05 23:19:49+00:00,0,0
Hay veces en los que soy tan mamona que hasta yo misma me caigo gorda 😈...,9.08843E+17,2450246881,yoatzinrojas1,Thu Apr 17 18:40:21 +0000 2014,0,0,0,79,490,3,6416,1105,0,0,2017-09-16 00:01:56+00:00,0,0
Niñas que oso que las dos anden ardidas por el mismo vato JAJA,9.0711E+17,8.4397E+17,MarianneaGlz,Mon Mar 20 23:36:45 +0000 2017,0,0,1,304,209,0,604,531,1,0,2017-09-11 05:14:18+00:00,0,0
Vete a la verga chamaca tonta,9.09438E+17,587869153,Nicoleloyaa,Wed May 23 00:23:17 +0000 2012,0,1,8,1690,1514,4,48786,67617,0,0,2017-09-17 15:26:04+00:00,0,0
#FueraOsorio corran ese wey. desde un principio con sus putas rotaciones no han funcionado. saquenlo mejor el tuca y un europeo. alv #Osorio,9.1796E+17,287754161,RaulZuiga2,Mon Apr 25 16:26:36 +0000 2011,0,0,0,1842,3236,2,3891,4047,1,0,2017-10-11 03:47:43+00:00,0,0
"Me caga esa gente a la que le mientas la madre y ni siquiera tienen la decencia de contestar. Putos, les dicen.",9.17286E+17,164797760,Ruiz79Jorge,Fri Jul 09 19:52:12 +0000 2010,0,0,0,256,182,2,1644,17485,0,0,2017-10-09 07:11:29+00:00,0,0
Si con #140caracteres no escribo ni madres... menos con 280,9.28294E+17,138596720,diego_cl,Fri Apr 30 00:43:23 +0000 2010,0,0,0,266,697,0,248,1567,0,0,2017-11-08 16:12:20+00:00,0,0
"Mi madre no tiene la culpa de mis errores, si alguien tiene que pagar por un castigo, voy a ser yo no ella.",9.05273E+17,2869619688,emci_J,Tue Oct 21 22:59:11 +0000 2014,0,0,2,466,149,1,171941,2073,1,0,2017-09-06 03:35:13+00:00,0,0
Porque eres tan puto y llorón?  Pero si me vas a responder (que no creo) hazlo sin llorar pinche marica :vvvvvvv,9.17601E+17,9.06609E+17,RicardoFH__,Sat Sep 09 20:01:40 +0000 2017,0,0,0,2,82,0,317,36,1,0,2017-10-10 04:03:01+00:00,0,0
no vuelvo a sintonizar la estación hasta que no sepa yo que lo corrieron.,9.07412E+17,145407998,ladenegri,Tue May 18 22:38:27 +0000 2010,0,0,0,223,1214,4,2878,5718,0,0,2017-09-12 01:13:14+00:00,1,0
Ahora si putas me caga Octubre al menos los primeros días.,9.1473E+17,7.35303E+17,polanco_,Wed May 25 02:54:03 +0000 2016,0,0,0,129,174,0,7512,6542,1,0,2017-10-02 05:51:53+00:00,0,0
Ya los dos putos ancianos los reclama la tierra... politicos hijos de puta...,9.15694E+17,1571972948,sanchezsanzon,Sat Jul 06 04:32:01 +0000 2013,0,0,0,1383,2803,6,5290,38960,1,0,2017-10-04 21:42:37+00:00,1,0
me cagan las semanas de exámenes porque me hacen sentir como la niña más tonta del 🌎,9.09978E+17,7.52998E+17,raaqueeI,Tue Jul 12 22:48:16 +0000 2016,0,0,0,159,163,0,9449,4229,0,0,2017-09-19 03:10:31+00:00,0,0
"Ya no sé si es Alan Pulido o Chuck Norris ese cabrón, sobrevive a todo el hdp.",9.22453E+17,465182982,CMG24_7,Mon Jan 16 02:11:40 +0000 2012,0,0,0,269,178,5,27943,19747,0,0,2017-10-23 13:22:49+00:00,0,0
Dejen de mamar con qué Havana de Camila Cabello es buena canción cuando está de lvg.,9.28127E+17,51332650,nahuncg,Sat Jun 27 03:31:30 +0000 2009,0,0,3,1806,344,9,17732,26999,0,0,2017-11-08 05:07:55+00:00,0,0
¿De qué película loca hablan? ¿Podrían compartirla conmigo? :),9.20504E+17,2890133249,Peiri_Perry,Mon Nov 24 02:39:36 +0000 2014,0,0,0,1018,880,32,141095,74601,0,0,2017-10-18 04:17:31+00:00,1,0
"Ya está la tercera temporada de gotham en netflix, a la verga tercerito 💚",9.05287E+17,355905408,bailando_solo,Tue Aug 16 02:07:57 +0000 2011,0,1,2,566,479,7,52838,22863,0,0,2017-09-06 04:31:15+00:00,0,0
"@USUARIO que mala atención tienes, en ags. tengo más de 3 horas q pedí agua y no me traen. Pero así son buenos para cobrar HDP.",9.20938E+17,4822055279,EdgarobedGonzl2,Sun Jan 17 20:15:07 +0000 2016,0,0,1,11,176,0,819,386,1,0,2017-10-19 09:01:18+00:00,1,0
"@USUARIO Me decepciona que ver una patrulla en mexico,es pensar 💭...y si me quieren extorsionar,puto México 🇲🇽",9.27318E+17,569689808,Juan7840,Thu May 03 04:50:11 +0000 2012,0,0,0,30,204,1,168,2122,1,0,2017-11-05 23:34:21+00:00,1,0
@USUARIO La tienes a NP 2? Que cabrón xD.  A mi en todo lo que llevo jugando hassan of serenity me habrá metido 5 insta muertes.,9.05389E+17,706927159,JohnyV46,Fri Jul 20 10:50:22 +0000 2012,0,0,0,329,219,4,33786,69715,0,0,2017-09-06 11:16:02+00:00,1,0
"Gordas, feas y aparte mamonas no pinches mamen 💁🏻",9.09957E+17,166647713,amylwlove,Wed Jul 14 17:36:26 +0000 2010,0,0,0,145,385,0,3374,6103,1,0,2017-09-19 01:48:04+00:00,0,0
"Qué le valga verga, de todas formas siempre pierden.",9.05249E+17,3234631326,Enrique06R,Wed Jun 03 03:59:23 +0000 2015,0,1,0,184,532,0,49183,3481,1,0,2017-09-06 02:00:39+00:00,1,0
"#CompartimosLaEmocion de ver en qué momento dicen quién es el mejor actor de #Honduras en la categoría ""Drama marica del partido"".",9.17929E+17,81617184,davanyes,Sun Oct 11 15:25:38 +0000 2009,0,0,1,225,582,4,1479,11936,0,0,2017-10-11 01:46:29+00:00,0,0
ME AYUDAN A DIFUNDIR: Carta escrita por madre de menor abusada por un profesor en el @USUARIO,9.03361E+17,265633378,yohaliresendiz,Sun Mar 13 22:23:34 +0000 2011,0,505,101,22581,895,175,4217,31543,0,0,2017-08-31 20:58:39+00:00,0,0
Quién hace los castings de las porristas en Acatlán y por qué las escogen tan feas espregunta.,9.07053E+17,301138999,Caatoo_,Wed May 18 23:23:57 +0000 2011,0,0,1,248,301,2,9521,6617,0,0,2017-09-11 01:27:30+00:00,0,0
"Lo peor son esos hdp, que te dicen ""exageran un buen"", la violencia contra las mujeres no existe... ¡Macho!",9.2031E+17,116606405,Roma_Di07,Tue Feb 23 02:08:20 +0000 2010,0,0,0,337,1126,3,2461,13610,0,0,2017-10-17 15:25:36+00:00,0,0
"Que rico...! No te preocupes, la verga no quita el hambre",9.05427E+17,170379932,ElRayitoRay,Sat Jul 24 17:36:25 +0000 2010,0,0,1,1329,909,13,42953,107712,0,0,2017-09-06 13:45:49+00:00,1,0
 @USUARIO Lo que se me hizo más cagado es que te dijera chavo!😂😂,9.04843E+17,3421062958,fabiana_zayas,Thu Aug 13 21:35:36 +0000 2015,0,0,0,22,56,0,2023,749,0,0,2017-09-04 23:07:17+00:00,1,0
"Yo siempre quiero que algo pase y me regalen uno, marica tienen muchos jajaja",9.19242E+17,157764483,Mariaca_Soto,Sun Jun 20 20:30:03 +0000 2010,0,0,1,253,774,0,382,1885,0,0,2017-10-14 16:43:29+00:00,1,0
Verga? Vagina? Van Halen? Vendetta? Viene viene? Voldemort? Vickencio? Vampiro Canadiense?,9.0524E+17,194810341,sadhervazquez,Sat Sep 25 01:32:53 +0000 2010,0,0,7,265,187,11,12164,9604,0,0,2017-09-06 01:24:52+00:00,0,1
@USUARIO Ora hijos de su puta madre!!!!! Bueno el vergazo que te voy a comodar @Alcaudon23,9.26607E+17,105359406,arm713,Sat Jan 16 03:37:48 +0000 2010,0,0,0,71,112,0,3633,2038,0,0,2017-11-04 00:27:23+00:00,1,0
"Me vuelve loca tu cuerpo, tu pelo, tu piel, tu forma de ser.",9.1938E+17,192613350,andrea_cascab,Sun Sep 19 17:23:30 +0000 2010,0,0,1,465,329,2,8274,15524,0,0,2017-10-15 01:52:24+00:00,0,0
En este halloween me voy a disfrazar de plátano  Por qué efectivamente todos me la pelan.😎,9.25173E+17,8.32118E+17,GiovannileyvaN,Thu Feb 16 06:41:06 +0000 2017,0,0,0,782,929,1,1300,1463,1,0,2017-10-31 01:28:46+00:00,0,0
" ""Cables USB con todos los putos pines y de uso rudo"" Google voy a tener suerte",9.17771E+17,56191341,donpisador,Sun Jul 12 21:07:30 +0000 2009,0,0,0,2214,3095,50,13473,146660,0,0,2017-10-10 15:15:34+00:00,0,0
@USUARIO La piel nueva siempre arde un poquito los primeros días... y más con este puto clima,9.27525E+17,157074487,AlanUrib,Fri Jun 18 19:57:45 +0000 2010,0,0,1,1309,1032,5,14613,11490,0,0,2017-11-06 13:14:47+00:00,1,0
CHI CHI CHI-llen putos. 😂😂😂 #EliminatoriasRusia2018 #EliminatoriasCONMEBOL,9.17921E+17,84763497,alanscort9,Sat Oct 24 04:11:17 +0000 2009,0,0,0,128,315,1,4323,9608,0,0,2017-10-11 01:13:01+00:00,1,1
"Creo que de las cosas más feas que te pueden pasar, es ver sufrir a tu perrit@USUARIO 😢",9.07409E+17,349420740,marii_HA,Sat Aug 06 02:26:50 +0000 2011,0,0,5,530,305,1,23924,7334,0,0,2017-09-12 01:02:42+00:00,0,0
@USUARIO @USUARIO Jajaja ya vez como eres como tu equipo Conny Ramírez dise frases tontas el favorito tiene más ganadas😁😁😁,9.07634E+17,7.45448E+17,Caylasol21,Wed Jun 22 02:45:23 +0000 2016,0,0,1,11,151,0,225,441,1,0,2017-09-12 15:57:39+00:00,1,0
"Fue una noche de copas, una noche loca, Bese otros Labios olvide tu boca...Y esa es la historia.",6.51203E+17,169701863,Michamador_,Thu Jul 22 23:49:31 +0000 2010,0,0,0,422,191,2,2670,8652,0,0,2015-10-06 01:12:09+00:00,0,0
Gol de Venezuela jajajajaja a la verga del mundial sudacas de mierda #EliminatoriasCONMEBOL,9.05231E+17,331964860,Ivanminator,Sat Jul 09 00:42:40 +0000 2011,0,0,2,7111,1214,42,11088,77951,0,0,2017-09-06 00:47:43+00:00,0,0
Bien hecho. El gobierno de Puebla da soluciones tontas y queda en ridículo 😣😣 <URL>,9.10003E+17,163592786,ramay60,Tue Jul 06 20:28:16 +0000 2010,0,0,0,4560,4581,21,1851,89982,0,0,2017-09-19 04:51:55+00:00,0,0
@USUARIO hijo de tu puta madre perra ojala te maten maldito perro,7.58696E+17,2400207306,Rurouni_Kenshii,Thu Mar 20 17:31:48 +0000 2014,0,0,0,415,512,7,4667,8924,0,0,2016-07-28 16:09:38+00:00,1,0
Puro joto decadente con Sidral en la cola pide  #UberIceCream 😐👆,9.18887E+17,544073724,Tuitzilopochtli,Tue Apr 03 05:09:04 +0000 2012,0,0,12,30511,31798,127,178754,169099,0,0,2017-10-13 17:09:51+00:00,0,0
"Unos tacos tuxpeños, me caería de poca madre ahorita con esta perra hambre que me está naciendo.",9.05439E+17,444187282,UlisessCastt,Fri Dec 23 00:32:35 +0000 2011,0,0,0,401,2142,0,50195,18631,0,0,2017-09-06 14:34:38+00:00,0,0
ADIÓS HIJOS DE SU PUTA MADRE ME MORÍ,1.20208E+18,9.09519E+17,namjoonsito94,Sun Sep 17 20:47:48 +0000 2017,0,1,2,173,255,2,90612,15470,1,0,2019-12-04 04:25:05+00:00,0,1
"Su puta madre, se nos viene la noche.",9.05279E+17,2777526240,DHMGlez,Fri Aug 29 01:57:25 +0000 2014,0,0,4,5296,1395,16,23246,23240,0,0,2017-09-06 03:57:38+00:00,0,0
A mi me dio mas risa cuando te iban a partir la madre y te paraste asustado 😁😂,9.27282E+17,1720985070,DiegoLHerreraO,Mon Sep 02 03:17:05 +0000 2013,0,0,6,44,479,0,469,122,1,0,2017-11-05 21:11:16+00:00,1,0
Ya ninguna pinche amiga gorda manda imágenes de piolin a todos sus amigos de facebook.,9.08502E+17,8.51528E+17,rodrigoflo10,Mon Apr 10 20:10:05 +0000 2017,0,0,0,2,39,0,0,2188,0,0,2017-09-15 01:23:32+00:00,0,0
JAJAJAJAJJA sigo riéndome de lo cabron que estaba el examen JAJAJAJAJJAA ALVV pinches profesores hdp,9.22929E+17,2545130329,berenice_vicf,Wed Jun 04 03:12:25 +0000 2014,0,0,0,430,411,2,15009,18675,1,0,2017-10-24 20:53:32+00:00,0,0
Lo bueno de este mes es que pasan películas de miedo! Lo malo es que soy bien marica 🐞,9.18968E+17,2310673418,FerHerreraEsca,Sat Jan 25 20:38:15 +0000 2014,0,0,0,237,428,1,13025,4754,1,0,2017-10-13 22:32:16+00:00,0,0
" @USUARIO hijo de setenta mil putas, espero y agreguen 39 minutos de compensación. Tus jugadores se caen con el aire... hijo de puta. <URL>",9.17926E+17,1458964501,LeGammar,Sun May 26 06:43:56 +0000 2013,0,0,0,424,406,0,4010,4977,0,0,2017-10-11 01:32:49+00:00,1,0
Soy de esas personas a las que les puedes confiar tus secretos. Porque me valen verga y se me olvidan bien rápido.,1.11489E+18,289703537,menosoy,Fri Apr 29 02:36:55 +0000 2011,0,0,0,363,703,0,4206,2418,0,0,2019-04-07 13:48:38+00:00,0,0
"Arriba el exceso abajo la medida, mi vida loca por naturaleza, intoxicado de los pies a la cabeza",8.0053E+17,363518356,javigarciaok,Sun Aug 28 06:30:54 +0000 2011,0,0,0,2035,1131,2,7918,60596,0,0,2016-11-21 02:42:55+00:00,0,0
como verga me planteo hacer la tarea mientras veo el mv de power,9.05231E+17,305270479,loeystudio,Wed May 25 22:54:02 +0000 2011,0,0,0,10533,2951,104,20116,226000,0,0,2017-09-06 00:49:01+00:00,0,0
"Solicito de su ayuda y de las Autoridades en el #Edomex hay un idiota Loco , Maricon que me urge esta jalando ayudeme ah detenerlo",9.19774E+17,8.35995E+17,tavoisra0309,Sun Feb 26 23:28:04 +0000 2017,0,0,0,50,294,0,35,7374,1,0,2017-10-16 03:55:39+00:00,1,0
"Me cagué de calor encima estaba cerrado el negocio, hdp.",9.20739E+17,2148032436,BrianRuiz39,Tue Oct 22 00:07:05 +0000 2013,0,0,0,750,547,0,3140,14143,0,0,2017-10-18 19:50:10+00:00,0,0
"@USUARIO ÉSTE PELÓN HDP ES TAN INCAPAZ, QUE NO SE HAN PODIDO HILVANAR DOS TRIUNFOS SEGUIDOS  #FUERAJÉMEZ",9.21889E+17,1468651603,Zotoluquito,Thu May 30 01:10:39 +0000 2013,0,0,0,125,18,5,20048,19337,0,0,2017-10-21 23:58:49+00:00,1,0
MARICA FALTAN 2 DÍAS PARA ÉL ESTRENÓ DE REGALAME!! 😻😻 @USUARIO   la vas a romper como siempre papi🔝,9.18261E+17,8.82084E+17,_paolasoto_,Tue Jul 04 03:50:19 +0000 2017,0,0,0,40,70,0,4854,3417,1,0,2017-10-11 23:42:34+00:00,0,0
Nunca me va a dejar de mamar Catarino y los Rurales 🎺,9.25893E+17,373599090,vg_viiri,Wed Sep 14 21:52:27 +0000 2011,0,0,1,226,365,0,10086,9934,0,0,2017-11-02 01:12:42+00:00,0,0
Súper si nmms soy a toda madre,9.05412E+17,1072693250,itzeelrochaa,Wed Jan 09 03:16:19 +0000 2013,0,6,12,579,399,0,20191,16470,0,0,2017-09-06 12:45:49+00:00,0,1
"No eres de el cruz azul, eres un americanista, solo un maricon dice el Ame.",9.20631E+17,7.95587E+17,carlos84dbr,Mon Nov 07 11:21:48 +0000 2016,0,0,3,690,2411,0,101,285,1,0,2017-10-18 12:43:44+00:00,1,0
"Mas verbal que fisicamente, pero al fin y al cabo, de los golpes te recuperas las putas agresiones verbales pueden durar toda la vida.",9.15227E+17,992032856,Marcosreguilon,Wed Dec 05 23:50:25 +0000 2012,0,0,0,269,581,1,2243,3041,1,0,2017-10-03 14:49:28+00:00,1,0
Quiero dejar de ser gorda☹️.,9.07959E+17,803323837,Michelle_RamSil,Tue Sep 04 22:15:20 +0000 2012,0,2,0,883,358,0,2717,10460,0,0,2017-09-13 13:28:18+00:00,0,0
"@USUARIO Me queda claro que este HDP vendería hasta su perra madre, por plata. MONeynar!!!🖕🏻",9.20126E+17,37114067,valentinelijr,Sat May 02 02:19:53 +0000 2009,0,0,0,144,690,0,637,5711,0,0,2017-10-17 03:13:22+00:00,1,0
"@USUARIO Son unos bestias, Pendejos, siempre es lo mismo tienen para golear y la terminan cagando que primer lugar ni que Puta madre",9.05278E+17,160436775,priego_87,Mon Jun 28 04:53:14 +0000 2010,0,0,0,364,341,3,2522,42117,0,0,2017-09-06 03:52:59+00:00,1,0
@USUARIO Jajajaja hdp  #RuggeroPasquarelli #KarolSevilla #SoyLuna #KCAColombia,9.09616E+17,1395428232,pioneerfroy,Wed May 01 19:57:58 +0000 2013,0,0,0,777,127,18,7916,36008,0,0,2017-09-18 03:11:08+00:00,1,0
¿Quién putas le habla a los meses como si fueran personas?,9.14626E+17,4616457614,marizh0,Sun Dec 20 23:07:45 +0000 2015,0,0,0,26,116,0,4192,658,0,0,2017-10-01 23:01:42+00:00,0,0
#FelizMiercoles menos a ese PUTO que me estalkea diario desdé sus múltiples cuentas falsas...vas y chingas a tu madre PUTITO.,9.18132E+17,188497046,RoXyIsI,Wed Sep 08 21:44:54 +0000 2010,0,1,2,12325,11981,21,295,12402,0,0,2017-10-11 15:12:13+00:00,0,0
"Pura rola buena, pura crema, letra loca que te envenena",8.33232E+17,2967037498,anasofiap93,Thu Jan 08 00:41:57 +0000 2015,0,0,2,853,372,3,6108,27413,1,0,2017-02-19 08:30:27+00:00,1,0
"@USUARIO Chingada madre con ustedes, vienen me ilusionan y la cagan parecen todas mis ex novias.",9.05277E+17,177354090,MichellGamboaJ,Wed Aug 11 22:46:56 +0000 2010,0,0,0,489,222,0,3651,9835,0,0,2017-09-06 03:51:36+00:00,1,0
"Lo mismo dijo mi mamá jajajaja, dijo hay niña tu estas loca",9.19694E+17,9.19283E+17,Bsirent1,Sat Oct 14 19:23:59 +0000 2017,0,0,0,0,14,0,48,84,1,0,2017-10-15 22:38:32+00:00,0,0
 @USUARIO Te invito a ver este vídeo y te dejes de mamadas puto! Yo creo que tú eres el hijo de las 69mil putas jajajaja! <URL>,9.17215E+17,270619132,ferdjss,Tue Mar 22 23:25:56 +0000 2011,0,0,0,971,2122,3,757,5506,0,0,2017-10-09 02:28:35+00:00,1,0
"Rayados se las va a dejar caer espantoso de nuevo , cosa…",9.25959E+17,7.88504E+17,donmeme001,Tue Oct 18 22:16:55 +0000 2016,0,0,0,3358,864,14,62909,26353,1,0,2017-11-02 05:34:33+00:00,1,0
"Pendejada tras pendejada, estás cabrona fernanda. 🤷🏻‍♀️🔨",9.05231E+17,844751436,Ferlf97,Tue Sep 25 03:04:27 +0000 2012,0,0,0,209,229,0,597,3323,0,0,2017-09-06 00:47:24+00:00,0,0
" ""Quieres saber por que quiero acabar con esta loca?""#MariaIsabel #DivinaHelena #TeAmamosTanto @USUARIO",9.2034E+17,100539881,FansdHelenaRojo,Wed Dec 30 16:41:22 +0000 2009,0,0,3,3078,439,28,5492,80175,0,0,2017-10-17 17:26:48+00:00,0,0
"neta quiero llorar muchísimo, ver las fotos de yoongi me sirvieron para darme cuenta de lo enamorada que estoy de él vALGO VERGA",9.05448E+17,2534418215,danytfios,Wed May 07 21:20:50 +0000 2014,0,0,8,9633,3759,69,73398,24885,0,0,2017-09-06 15:09:36+00:00,0,0
"#MiLibroFavorito ""El sexo es el consuelo que uno tiene cuando no le alcanza el amor."" - ""Memoria de mis putas tristes"" / García Márquez",9.14543E+17,8.62791E+17,JuanCar95887873,Thu May 11 22:06:19 +0000 2017,0,19,44,14,47,0,28,48,1,0,2017-10-01 17:32:02+00:00,0,0
Conociéndome cagado que si la cagué 😂😂 malditos blackouts.,9.04568E+17,158138638,Daniel0choa,Mon Jun 21 22:07:40 +0000 2010,0,0,1,468,371,1,13140,16547,0,0,2017-09-04 04:55:10+00:00,0,0
"Los hombres lo único que cambian, son a las putas que se cogen. Su forma de ser jamás",9.31915E+17,3379395023,Giuliramirezzz,Thu Jul 16 21:19:26 +0000 2015,0,0,0,232,596,0,8646,14822,0,0,2017-11-18 15:59:10+00:00,0,0
y a la gente de chivas que putas le importa lo que haga la selección de Chile!???,9.14941E+17,109684741,Edgardo_RN00,Fri Jan 29 22:32:59 +0000 2010,0,1,5,518,718,9,27875,27728,0,0,2017-10-02 19:52:07+00:00,1,0
"¿No les pasa que tienen muchas cosas pendientes, pero les vale verga y al mismo tiempo siguen preocupados mientras valen verga?",9.31198E+17,3009752371,La_Ferrts,Thu Feb 05 04:35:12 +0000 2015,0,5,20,2354,550,28,18626,12332,1,0,2017-11-16 16:31:39+00:00,0,0
El que diga que el cigarro no calma los nervios que venga y nos partimos nuestras putas madres.,1.13357E+18,842489071,ohmannuel,Sun Sep 23 22:08:58 +0000 2012,0,0,0,1217,333,1,1588,3711,0,0,2019-05-29 03:08:14+00:00,0,0
"Ahora la Culpa es tuya Jajajajajaja, Julio la Gente esta muy Loca WTF!",9.19759E+17,1484985277,nelsdavidq,Wed Jun 05 12:59:41 +0000 2013,0,0,1,42,95,0,149,245,0,0,2017-10-16 02:57:38+00:00,1,0
que bronca ser tan alérgica la concha de la madre,9.05283E+17,1676044932,JuaniiCamachoo,Fri Aug 16 16:04:58 +0000 2013,0,1,1,1799,522,0,16050,28024,0,0,2017-09-06 04:15:17+00:00,0,0
Wey ya quiero mi celular de regreso tengo que agarrar el de mi hermana a escondidas porque se pone loca,9.20152E+17,353111863,J0SHCHLORINE,Thu Aug 11 15:27:15 +0000 2011,0,0,0,4690,3374,37,20175,129550,0,0,2017-10-17 04:59:18+00:00,0,0
